dataset_name,seed,lm_acc,pseudo_acc,gt_acc,acc_list,overlap_avg_acc,overlap_avg_confidence,nonoverlap_avg_acc,nonoverlap_avg_confidence
tennis,14,0.8373563218390805,0.7969034608378871,0.8916211293260473,"[0.4763205828779599, 0.7085610200364298, 0.7504553734061931, 0.7741347905282332, 0.7859744990892532, 0.8060109289617486, 0.8060109289617486, 0.8151183970856102, 0.8469945355191257, 0.8533697632058288, 0.855191256830601]",0.8886438809261301,0.9891002325663102,0.7815126050420168,0.9842068699789437
yelp,14,0.6960526315789474,0.6810526315789474,0.81,"[0.5876315789473684, 0.6057894736842105, 0.6721052631578948, 0.6142105263157894, 0.6102631578947368, 0.6673684210526316, 0.7152631578947368, 0.6678947368421052, 0.7271052631578947, 0.6892105263157895, 0.6913157894736842]",0.7857439733998337,0.501231527277934,0.5484218077474893,0.5195300765585216
youtube,14,0.7225725094577553,0.832,0.88,"[0.556, 0.688, 0.736, 0.78, 0.796, 0.768, 0.796, 0.832, 0.864, 0.864, 0.86]",0.9044444444444445,0.6289303619996468,0.47230320699708456,0.6412302484492146
basketball,15,0.6425153032832499,0.7266775777414075,0.939443535188216,"[0.7741407528641571, 0.630114566284779, 0.6317512274959084, 0.4500818330605565, 0.5769230769230769, 0.45171849427168576, 0.3698854337152209, 0.4214402618657938, 0.44189852700491, 0.12274959083469722, 0.10065466448445172]",0.3611111111111111,0.32463384216510305,0.6482680295286769,0.3517273529192285
cdr,15,0.6502965599051008,0.5985448320136957,0.685212925315643,"[0.5495399101219773, 0.5598116841429489, 0.5726514016691633, 0.5865610956558955, 0.5835651615664456, 0.59940081318211, 0.6227263000213995, 0.6130965118767387, 0.5891290391611385, 0.6212283329766745, 0.6004707896426279]",0.798804780876494,0.3713641679908055,0.6100903145437558,0.33036574829462684
census,15,0.6118603728679095,0.6075793870155396,0.8399975431484552,"[0.6056139057797433, 0.6194951170075548, 0.6083164424789632, 0.6199864873165039, 0.6177138996376144, 0.6037712671211842, 0.6165468951538603, 0.5970149253731343, 0.627049935507647, 0.6070880167065905, 0.6100976598489036]",0.6766917293233082,0.7792363354268574,0.4793244030285381,0.7553665146736398
commercial,15,0.8794635895836582,0.9056830309498399,0.9510405549626467,"[0.602854855923159, 0.7138473852721452, 0.7257203842049093, 0.7870864461045891, 0.7696104589114194, 0.8265741728922091, 0.8748665955176094, 0.8737993596584845, 0.9042155816435432, 0.9103521878335112, 0.9300960512273212]",0.9769249958423416,0.7887667459233427,0.5869212529639336,0.7906833480338801
imdb,15,0.7165,0.7568,0.7788,"[0.5312, 0.5528, 0.628, 0.6664, 0.6584, 0.6876, 0.7204, 0.7412, 0.7716, 0.7296, 0.732]",0.7831865244938958,0.5061342447351702,0.5990365542646642,0.5061728660302549
mushroom,15,0.8652307692307692,0.8634686346863468,0.998769987699877,"[0.5387453874538746, 0.8683886838868389, 0.8683886838868389, 0.8720787207872078, 0.8671586715867159, 0.8646986469864698, 0.8708487084870848, 0.8659286592865929, 0.8708487084870848, 0.8708487084870848, 0.4981549815498155]",0.8505889646621203,0.977353573646579,0.8808796579108125,0.9771580127665003
sms,15,0.6566054243219598,0.688,0.976,"[0.568, 0.682, 0.812, 0.696, 0.746, 0.736, 0.808, 0.778, 0.814, 0.82, 0.878]",0.9830508474576272,0.3046672035813168,0.531459987782529,0.25319669475262535
spambase,15,0.775,0.7744034707158352,0.913232104121475,"[0.7093275488069414, 0.735357917570499, 0.7613882863340564, 0.7527114967462039, 0.7700650759219089, 0.7852494577006508, 0.7939262472885033, 0.7809110629067245, 0.8134490238611713, 0.8394793926247288, 0.8676789587852495]",0.8908941755537325,0.6643283255264563,0.5555555555555556,0.7079539722902879
tennis,15,0.8399425287356321,0.8069216757741348,0.8706739526411658,"[0.366120218579235, 0.5765027322404371, 0.6402550091074681, 0.6703096539162113, 0.6703096539162113, 0.7176684881602914, 0.726775956284153, 0.7650273224043715, 0.7422586520947176, 0.8178506375227687, 0.8406193078324226]",0.8651923659497122,0.9811502691076361,0.3743016759776536,0.9791094453903213
yelp,15,0.6961842105263157,0.7094736842105264,0.7997368421052632,"[0.6144736842105263, 0.641578947368421, 0.6013157894736842, 0.6236842105263158, 0.6773684210526316, 0.6671052631578948, 0.7152631578947368, 0.6921052631578948, 0.6944736842105264, 0.6968421052631579, 0.6907894736842105]",0.7890378119211071,0.535909826802751,0.5581935912336046,0.5452424946620027
youtube,15,0.7313997477931904,0.776,0.896,"[0.688, 0.8, 0.8, 0.796, 0.752, 0.828, 0.84, 0.844, 0.868, 0.804, 0.828]",0.8883495145631068,0.5233301613692087,0.5433070866141733,0.5303226353286727
basketball,16,0.634835837506956,0.7021276595744681,0.9631751227495908,"[0.2741407528641571, 0.5237315875613748, 0.6104746317512275, 0.6350245499181669, 0.648936170212766, 0.7168576104746317, 0.6841243862520459, 0.7324058919803601, 0.7618657937806874, 0.8191489361702128, 0.8453355155482815]",0.9499478623566214,0.30941592962496595,0.27422434367541765,0.312622220379262
cdr,16,0.6702253855278766,0.6066766531136315,0.696768671089236,"[0.5705114487481275, 0.5938369355874171, 0.6026107425636636, 0.6096725872030815, 0.6026107425636636, 0.5991868178900064, 0.6041087096083886, 0.6111705542478065, 0.6252942435266424, 0.6329980740423711, 0.6098865824951851]",0.7887678122380554,0.3865688156450714,0.6240900066181337,0.35406107628361866
census,16,0.6152320507735026,0.6192494318530802,0.8276518641361096,"[0.6008230452674898, 0.6067809102634973, 0.6149499416497758, 0.603464160678091, 0.6150727842270131, 0.6094220256740986, 0.6040169522756588, 0.6128616178367422, 0.619126589275843, 0.6204778576254529, 0.6180210060807075]",0.678726483357453,0.7844823434696586,0.4732199117832388,0.7682836558406736
commercial,16,0.8794947762357711,0.8903415154749199,0.9526414087513341,"[0.6874332977588047, 0.6860992529348986, 0.7806830309498399, 0.7968249733191035, 0.820837780149413, 0.8251067235859125, 0.8496531483457844, 0.9050160085378869, 0.8882070437566703, 0.9194236926360726, 0.9426360725720384]",0.9799109019080441,0.788941002371758,0.590617821303349,0.7835942964188635
imdb,16,0.6927,0.752,0.7676,"[0.6948, 0.6868, 0.6748, 0.6956, 0.6716, 0.7248, 0.6996, 0.744, 0.7284, 0.7324, 0.7104]",0.7901109989909183,0.422017959387399,0.6688700424045897,0.4633230312194445
mushroom,16,0.8590769230769231,0.8622386223862238,1.0,"[0.8843788437884379, 0.8683886838868389, 0.8622386223862238, 0.8671586715867159, 0.8634686346863468, 0.8671586715867159, 0.8659286592865929, 0.8659286592865929, 0.8671586715867159, 0.8622386223862238, 0.46740467404674046]",0.8266583229036295,0.9860177051755127,0.8910411622276029,0.9803430277735492
sms,16,0.636482939632546,0.68,0.962,"[0.35, 0.668, 0.664, 0.686, 0.74, 0.74, 0.8, 0.8, 0.846, 0.852, 0.946]",0.9848942598187311,0.2491317155039118,0.4802955665024631,0.24321060223254767
spambase,16,0.7711956521739131,0.7787418655097614,0.9197396963123644,"[0.6594360086767896, 0.7331887201735358, 0.7592190889370932, 0.7310195227765727, 0.7700650759219089, 0.7613882863340564, 0.806941431670282, 0.7744034707158352, 0.7852494577006508, 0.8264642082429501, 0.8698481561822126]",0.8906644238856182,0.6746998508316249,0.5499231950844854,0.6356760753841926
tennis,16,0.8436781609195402,0.825136612021858,0.9025500910746812,"[0.599271402550091, 0.7823315118397086, 0.7978142076502732, 0.7896174863387978, 0.8151183970856102, 0.8233151183970856, 0.7996357012750456, 0.8205828779599271, 0.8114754098360656, 0.8333333333333334, 0.8469945355191257]",0.8990005260389269,0.9888233937692645,0.7770740975300824,0.9924373677273961
yelp,16,0.7011184210526316,0.6907894736842105,0.7942105263157895,"[0.5607894736842105, 0.6152631578947368, 0.656578947368421, 0.7002631578947368, 0.6426315789473684, 0.7089473684210527, 0.723421052631579, 0.6476315789473684, 0.6610526315789473, 0.6734210526315789, 0.6860526315789474]",0.7901969270720623,0.5059052413984669,0.5610943269553541,0.5183709899622024
youtube,16,0.7301387137452712,0.84,0.884,"[0.58, 0.652, 0.796, 0.796, 0.752, 0.768, 0.748, 0.844, 0.824, 0.828, 0.852]",0.8838174273858921,0.5600239534057377,0.47266881028938906,0.5768128236530629
basketball,17,0.639621591541458,0.707037643207856,0.9648117839607201,"[0.3486088379705401, 0.4623567921440262, 0.6129296235679215, 0.5777414075286416, 0.6382978723404256, 0.6096563011456628, 0.704582651391162, 0.7495908346972177, 0.7397708674304418, 0.7741407528641571, 0.8486088379705401]",0.9482392872295291,0.30690521501031304,0.2989932100210724,0.30981536135747195
cdr,17,0.6709371293001186,0.6163064412582924,0.6854269206077467,"[0.5861331050716885, 0.5872030815322062, 0.5645195805692275, 0.573293387545474, 0.6002567943505243, 0.6098865824951851, 0.6466937727369998, 0.612454526000428, 0.6047506954846993, 0.6182323988872245, 0.613952493045153]",0.8095659875996457,0.3680705865208782,0.6208684381075826,0.394992941999093
census,17,0.6035303451011503,0.6137215158774031,0.8318899330507954,"[0.599778883360973, 0.6012529942878202, 0.6032798968122352, 0.6063509612431669, 0.6086235489220564, 0.6064738038204042, 0.6043240587187519, 0.617099686751428, 0.6295067870523924, 0.6233032369019103, 0.6112032430440391]",0.6659775546367395,0.7819453063950513,0.4746376811594203,0.8000668223237618
commercial,17,0.8776547637611103,0.9031483457844184,0.9517075773745998,"[0.6504802561366062, 0.756136606189968, 0.7586712913553896, 0.7446638207043756, 0.8209711846318036, 0.8259071504802561, 0.868863393810032, 0.8810032017075774, 0.9090181430096052, 0.8936766275346851, 0.9423692636072573]",0.981940056357271,0.7869316985207263,0.5950480157352771,0.7829156895691997
imdb,17,0.7019,0.7364,0.7644,"[0.6804, 0.6712, 0.6664, 0.7036, 0.7064, 0.668, 0.7052, 0.7172, 0.7204, 0.7076, 0.7392]",0.7781862745098039,0.395224610372101,0.6830783938814532,0.39991172190593843
mushroom,17,0.8587692307692307,0.8610086100861009,0.996309963099631,"[0.5313653136531366, 0.8683886838868389, 0.8646986469864698, 0.8622386223862238, 0.8671586715867159, 0.8683886838868389, 0.8683886838868389, 0.8634686346863468, 0.8683886838868389, 0.8683886838868389, 0.6432964329643296]",0.8491032776747063,0.9727142933061527,0.8695652173913043,0.9739928615252783
sms,17,0.642169728783902,0.718,0.97,"[0.674, 0.734, 0.748, 0.63, 0.81, 0.65, 0.788, 0.812, 0.872, 0.886, 0.962]",0.9766423357664233,0.2557518803501977,0.5190505933791381,0.3115642811854278
spambase,17,0.7711956521739131,0.7787418655097614,0.9327548806941431,"[0.6052060737527115, 0.7158351409978309, 0.737527114967462, 0.7462039045553145, 0.7657266811279827, 0.7852494577006508, 0.7960954446854663, 0.8004338394793926, 0.7939262472885033, 0.8590021691973969, 0.8655097613882863]",0.8844589096826688,0.6799497952148901,0.5433715220949263,0.6971812168658232
tennis,17,0.839367816091954,0.8214936247723132,0.8333333333333334,"[0.2522768670309654, 0.5473588342440802, 0.6539162112932605, 0.6375227686703097, 0.7067395264116576, 0.7176684881602914, 0.7231329690346083, 0.7714025500910747, 0.7814207650273224, 0.8132969034608379, 0.8506375227686703]",0.8792781580584941,0.9822544121894631,0.35714285714285715,0.9840167255586986
yelp,17,0.7025657894736842,0.7281578947368421,0.7955263157894736,"[0.5123684210526316, 0.5913157894736842, 0.6381578947368421, 0.6242105263157894, 0.6342105263157894, 0.6810526315789474, 0.6592105263157895, 0.6736842105263158, 0.7181578947368421, 0.6944736842105264, 0.7413157894736843]",0.7832542792328315,0.5127260778188637,0.5465285350781534,0.5111255500573176
youtube,17,0.7528373266078184,0.852,0.872,"[0.668, 0.708, 0.624, 0.776, 0.804, 0.816, 0.836, 0.856, 0.852, 0.808, 0.84]",0.9068736141906873,0.5818838987628638,0.52046783625731,0.5852638011163911
basketball,18,0.6330550918196995,0.6800327332242226,0.9648117839607201,"[0.6669394435351882, 0.6710310965630114, 0.6890343698854338, 0.513911620294599, 0.35106382978723405, 0.5294599018003273, 0.5957446808510638, 0.5433715220949263, 0.337152209492635, 0.13993453355155483, 0.10065466448445172]",0.35195530726256985,0.3375201561344002,0.6387690211219623,0.40617108509918776
cdr,18,0.6441281138790036,0.5857051144874813,0.671731221913118,"[0.560239674727156, 0.5525358442114273, 0.5812112133533063, 0.5951209073400385, 0.5809972180612026, 0.584849133319067, 0.6032527284399744, 0.5889150438690349, 0.5942649261716242, 0.6137384977530495, 0.618018403595121]",0.7815491731940818,0.3818371358609181,0.5945857795172864,0.38952184884909014
census,18,0.6140420468068227,0.6160555248449112,0.8286346047540077,"[0.5965849763528038, 0.6190651679872243, 0.6085007063448191, 0.6105276088692341, 0.6178367422148516, 0.6223204962840121, 0.6094834469627173, 0.6193108531416989, 0.6091763405196241, 0.6067194889748787, 0.6137215158774031]",0.6747630331753555,0.7817386417638164,0.49459783913565425,0.7926207589017138
commercial,18,0.8771557773273039,0.8912753468516542,0.9461045891141943,"[0.6588847385272145, 0.6897011739594451, 0.7473319103521878, 0.7451974386339381, 0.7904215581643543, 0.8439167556029883, 0.8319103521878335, 0.8846051227321238, 0.9050160085378869, 0.932230522945571, 0.9442369263607258]",0.9876792212917087,0.7885680101438021,0.6048822639879023,0.7866590044398339
imdb,18,0.7194,0.7456,0.7508,"[0.5876, 0.6344, 0.6716, 0.7056, 0.6792, 0.6724, 0.7156, 0.6968, 0.714, 0.7236, 0.7036]",0.7747086750107898,0.4456027585556957,0.5877336831748114,0.4572530751297818
mushroom,18,0.8664615384615385,0.8683886838868389,1.0,"[0.5547355473554736, 0.8659286592865929, 0.8597785977859779, 0.8683886838868389, 0.8634686346863468, 0.8683886838868389, 0.8634686346863468, 0.8659286592865929, 0.8683886838868389, 0.8671586715867159, 0.5424354243542435]",0.8433809819763829,0.9761297794327631,0.8878732480195003,0.9751893404216077
sms,18,0.6601049868766404,0.692,0.98,"[0.376, 0.558, 0.732, 0.77, 0.756, 0.71, 0.846, 0.818, 0.832, 0.856, 0.866]",0.9443757725587144,0.30970928130127195,0.4989844278943805,0.3007172467895683
spambase,18,0.7744565217391305,0.7830802603036876,0.9262472885032538,"[0.6919739696312365, 0.6984815618221258, 0.7180043383947939, 0.7657266811279827, 0.7939262472885033, 0.8004338394793926, 0.7852494577006508, 0.7939262472885033, 0.8091106290672451, 0.8329718004338394, 0.8828633405639913]",0.8828315703824248,0.6691727728379374,0.5531914893617021,0.7407406650143588
tennis,18,0.8382183908045977,0.8333333333333334,0.8934426229508197,"[0.21948998178506376, 0.5883424408014571, 0.6958105646630237, 0.7003642987249544, 0.7395264116575592, 0.7367941712204007, 0.7540983606557377, 0.7641165755919854, 0.8151183970856102, 0.8579234972677595, 0.8479052823315119]",0.8741418764302059,0.9826561422892892,0.5771971496437055,0.9820086052014442
yelp,18,0.6978947368421052,0.6989473684210527,0.7968421052631579,"[0.5915789473684211, 0.6355263157894737, 0.5886842105263158, 0.6826315789473684, 0.69, 0.6694736842105263, 0.6807894736842105, 0.6921052631578948, 0.6531578947368422, 0.6828947368421052, 0.7265789473684211]",0.7815503552026745,0.5190932493200661,0.5501066098081023,0.5230808431341819
youtube,18,0.699873896595208,0.768,0.84,"[0.504, 0.712, 0.656, 0.664, 0.744, 0.808, 0.804, 0.788, 0.824, 0.816, 0.816]",0.9004524886877828,0.5689946628461349,0.4444444444444444,0.49465409047379943
basketball,19,0.6359488035614914,0.6947626841243862,0.9705400981996727,"[0.6726677577741408, 0.6833060556464812, 0.5801963993453355, 0.646481178396072, 0.5687397708674304, 0.6055646481178396, 0.4541734860883797, 0.4369885433715221, 0.33797054009819966, 0.11374795417348608, 0.10065466448445172]",0.3442622950819672,0.3086398297927915,0.6420131788229948,0.28124762771853956
cdr,19,0.6559905100830368,0.5846351380269634,0.6751551465867751,"[0.5760753263428204, 0.5820671945217205, 0.5679435052428846, 0.5658035523218489, 0.5769313075112348, 0.6156644553819816, 0.6036807190241815, 0.5923389685426921, 0.6017547613952493, 0.6111705542478065, 0.5901990156216563]",0.796384395813511,0.38187263355369583,0.615992414664981,0.37550920048321434
census,19,0.6090836969456564,0.6187580615441312,0.8323813033597445,"[0.5925925925925926, 0.6026042626374302, 0.5982433511455071, 0.6056139057797433, 0.6078250721700141, 0.6103433450033782, 0.6065352251090228, 0.6179595847920889, 0.60800933603587, 0.6040169522756588, 0.623180394324673]",0.6721500721500722,0.7888592613071399,0.46924540266328474,0.7634963751696662
commercial,19,0.8789957898019648,0.8924759871931697,0.9570437566702241,"[0.7466648879402348, 0.780282817502668, 0.7664087513340448, 0.8357790821771611, 0.8241728922091782, 0.82457310565635, 0.8740661686232657, 0.8772678762006404, 0.9084845250800427, 0.9131536819637139, 0.9334311632870864]",0.9768220793140407,0.7902780108550594,0.6525379923498398,0.7909983322014437
imdb,19,0.7039,0.7396,0.7652,"[0.686, 0.6532, 0.6908, 0.71, 0.7052, 0.6976, 0.7256, 0.7356, 0.7152, 0.736, 0.7408]",0.7994171928120447,0.3810470175265715,0.6803928976199471,0.3974586953366625
mushroom,19,0.8578461538461538,0.8659286592865929,0.998769987699877,"[0.5473554735547356, 0.8757687576875769, 0.8696186961869619, 0.8708487084870848, 0.8634686346863468, 0.8708487084870848, 0.8671586715867159, 0.8671586715867159, 0.8671586715867159, 0.8696186961869619, 0.4821648216482165]",0.8389261744966443,0.983009183991121,0.8789571694599627,0.9813434205579343
sms,19,0.6491688538932633,0.738,0.974,"[0.518, 0.686, 0.628, 0.67, 0.856, 0.74, 0.764, 0.826, 0.802, 0.898, 0.944]",0.9702380952380952,0.24283959468261895,0.5142503097893433,0.21620497854196907
spambase,19,0.7782608695652173,0.7613882863340564,0.93058568329718,"[0.7527114967462039, 0.7613882863340564, 0.7809110629067245, 0.7765726681127982, 0.7592190889370932, 0.7570498915401301, 0.7830802603036876, 0.7852494577006508, 0.8308026030368764, 0.8308026030368764, 0.8676789587852495]",0.8886158886158886,0.6869052103458696,0.5654281098546042,0.6389469673794776
tennis,19,0.8436781609195402,0.802367941712204,0.855191256830601,"[0.5601092896174863, 0.7176684881602914, 0.7841530054644809, 0.8005464480874317, 0.7950819672131147, 0.8132969034608379, 0.831511839708561, 0.8278688524590164, 0.8296903460837887, 0.8242258652094717, 0.8306010928961749]",0.8612066270709596,0.979140106758392,0.6441281138790036,0.968282520936958
yelp,19,0.6938815789473685,0.6586842105263158,0.8047368421052632,"[0.5892105263157895, 0.5889473684210527, 0.641578947368421, 0.6657894736842105, 0.6763157894736842, 0.6992105263157895, 0.7057894736842105, 0.7371052631578947, 0.743421052631579, 0.7468421052631579, 0.7589473684210526]",0.8368092555944588,0.5063572643462729,0.5917043216313289,0.4941484231089954
youtube,19,0.7238335435056746,0.848,0.86,"[0.48, 0.472, 0.616, 0.764, 0.8, 0.724, 0.804, 0.812, 0.812, 0.816, 0.864]",0.8912037037037037,0.6116353666410079,0.4930747922437673,0.4993708646174889
basketball,20,0.636505286588759,0.6579378068739771,0.9689034369885434,"[0.7536824877250409, 0.6448445171849427, 0.5973813420621932, 0.5065466448445172, 0.5212765957446809, 0.513911620294599, 0.3993453355155483, 0.353518821603928, 0.34942716857610473, 0.1718494271685761, 0.10065466448445172]",0.40804597701149425,0.3379007200949849,0.641016910679832,0.359330579745336
cdr,20,0.6619217081850534,0.6019687566873528,0.6935587417076824,"[0.5375561737641772, 0.5589557029745346, 0.5677295099507811, 0.5953349026321421, 0.5880590627006206, 0.568799486411299, 0.5942649261716242, 0.6053926813610101, 0.6032527284399744, 0.6222983094371923, 0.6336400599186818]",0.7711148648648649,0.3634471109460936,0.6136588584625536,0.37983895063971673
census,20,0.610472034906783,0.6096677108285732,0.8364351084085744,"[0.6293225231865365, 0.6137829371660217, 0.6306737915361464, 0.6117560346416068, 0.6028499477919047, 0.602972790369142, 0.6131687242798354, 0.6225661814384866, 0.6188809041213684, 0.611387506909895, 0.6123702475277931]",0.6749625187406297,0.7765995204234167,0.4833040421792619,0.7518322670190524
commercial,20,0.8779354436301263,0.884871931696905,0.9483724653148345,"[0.7183831376734259, 0.7573372465314835, 0.8073639274279616, 0.8052294557097118, 0.8183030949839915, 0.8580576307363927, 0.8854055496264674, 0.8593916755602988, 0.9132870864461046, 0.9078175026680897, 0.933564567769477]",0.9773194953923235,0.7905221416495578,0.6491607455462877,0.7860984391160647
imdb,20,0.7266,0.7576,0.7672,"[0.492, 0.5692, 0.6212, 0.678, 0.6696, 0.7252, 0.7276, 0.6964, 0.7384, 0.7072, 0.7232]",0.7835066435586366,0.4349403561202629,0.5903771131339401,0.4192869756480739
mushroom,20,0.8667692307692307,0.8659286592865929,0.956949569495695,"[0.5301353013530136, 0.8487084870848709, 0.8696186961869619, 0.8622386223862238, 0.8671586715867159, 0.8634686346863468, 0.8597785977859779, 0.8659286592865929, 0.8671586715867159, 0.8720787207872078, 0.8597785977859779]",0.8736360436466033,0.9756110780215727,0.8166259168704156,0.9838504798969936
sms,20,0.6224846894138233,0.608,0.974,"[0.402, 0.514, 0.616, 0.666, 0.708, 0.764, 0.728, 0.774, 0.808, 0.886, 0.934]",0.9637462235649547,0.2868237123501551,0.4698275862068966,0.23438024250247813
spambase,20,0.7663043478260869,0.7722342733188721,0.928416485900217,"[0.6811279826464208, 0.7744034707158352, 0.7483731019522777, 0.7678958785249458, 0.7722342733188721, 0.7765726681127982, 0.7939262472885033, 0.8134490238611713, 0.8091106290672451, 0.8047722342733189, 0.8763557483731019]",0.8923884514435696,0.6832921468069296,0.5624103299856528,0.6841965435986742
tennis,20,0.8413793103448276,0.8087431693989071,0.8715846994535519,"[0.49089253187613846, 0.7285974499089253, 0.7622950819672131, 0.7750455373406193, 0.8005464480874317, 0.7805100182149363, 0.831511839708561, 0.855191256830601, 0.8561020036429873, 0.8005464480874317, 0.8351548269581056]",0.8585109669447019,0.9765895876128522,0.6131687242798354,0.9745588426223352
yelp,20,0.7025657894736842,0.7007894736842105,0.7873684210526316,"[0.5694736842105264, 0.5568421052631579, 0.6297368421052632, 0.6010526315789474, 0.658157894736842, 0.67, 0.6915789473684211, 0.646578947368421, 0.6855263157894737, 0.6618421052631579, 0.7171052631578947]",0.780297182554998,0.5175084313892604,0.5198511166253101,0.5052382558818099
youtube,20,0.7162673392181589,0.8,0.88,"[0.432, 0.58, 0.6, 0.64, 0.7, 0.836, 0.76, 0.808, 0.796, 0.808, 0.84]",0.8706365503080082,0.568687387716401,0.43137254901960786,0.598137761512068
basketball,21,0.6352810239287702,0.7004909983633388,0.9320785597381342,"[0.6276595744680851, 0.7086743044189853, 0.560556464811784, 0.530278232405892, 0.5499181669394435, 0.5818330605564648, 0.32733224222585927, 0.4247135842880524, 0.4451718494271686, 0.13911620294599017, 0.10065466448445172]",0.39344262295081966,0.2967587013884025,0.6403090206771188,0.2828926924709074
cdr,21,0.6690391459074733,0.6130965118767387,0.660603466723732,"[0.5752193451744062, 0.5717954205007489, 0.6210143376845709, 0.6028247378557672, 0.603894714316285, 0.5895570297453456, 0.6169484271346031, 0.6169484271346031, 0.5951209073400385, 0.6088166060346673, 0.630002139952921]",0.8131021194605009,0.36541416102433194,0.6200818382121498,0.3720940041074215
census,21,0.6112653708845697,0.6163012099993858,0.8284503408881518,"[0.5983047724341257, 0.600945887844727, 0.6120017197960813, 0.6135372520115472, 0.6117560346416068, 0.6070880167065905, 0.6118174559302254, 0.6090534979423868, 0.6206007002026902, 0.6164854738652417, 0.6145199926294453]",0.6764705882352942,0.7787397539082699,0.47929354445797806,0.7746993821192943
commercial,21,0.8793076563230937,0.8890074706510138,0.9509071504802561,"[0.6522145144076841, 0.719717182497332, 0.7443970117395945, 0.8147011739594451, 0.8348452508004269, 0.8532550693703308, 0.8649946638207043, 0.8920757737459979, 0.8703308431163287, 0.9194236926360726, 0.9546424759871932]",0.9888317674171246,0.7885755098621982,0.6191979791600885,0.7896373535346813
imdb,21,0.697,0.7288,0.7888,"[0.658, 0.646, 0.7128, 0.7244, 0.722, 0.7316, 0.7312, 0.7108, 0.7452, 0.7344, 0.696]",0.796767874632713,0.37533487319069814,0.6726564463433023,0.39314682701970116
mushroom,21,0.8633846153846154,0.8622386223862238,0.9052890528905289,"[0.5289052890528906, 0.6162361623616236, 0.8708487084870848, 0.8892988929889298, 0.7970479704797048, 0.8769987699876999, 0.8782287822878229, 0.8597785977859779, 0.8819188191881919, 0.8646986469864698, 0.8499384993849939]",0.862987012987013,0.9823812459560687,0.888235294117647,0.9836161953475073
sms,21,0.6417322834645669,0.636,0.984,"[0.506, 0.704, 0.668, 0.736, 0.726, 0.748, 0.742, 0.788, 0.878, 0.848, 0.87]",0.9715909090909091,0.2336938742160826,0.4993678887484197,0.2864577126865132
spambase,21,0.7510869565217392,0.7700650759219089,0.9219088937093276,"[0.702819956616052, 0.7136659436008677, 0.7483731019522777, 0.7570498915401301, 0.754880694143167, 0.7613882863340564, 0.7744034707158352, 0.7613882863340564, 0.7700650759219089, 0.8047722342733189, 0.8524945770065075]",0.8788128606760099,0.6978973378429445,0.5119617224880383,0.7060908366148209
tennis,21,0.835632183908046,0.7868852459016393,0.8843351548269581,"[0.6794171220400729, 0.7468123861566485, 0.7377049180327869, 0.7704918032786885, 0.7741347905282332, 0.8160291438979964, 0.8324225865209471, 0.7987249544626593, 0.8169398907103825, 0.8397085610200364, 0.8160291438979964]",0.8509013137794073,0.9884625115605956,0.5942028985507246,0.9870675155990051
yelp,21,0.7005921052631578,0.6681578947368421,0.7960526315789473,"[0.5844736842105264, 0.6078947368421053, 0.6328947368421053, 0.645, 0.6607894736842105, 0.7097368421052631, 0.7076315789473684, 0.7331578947368421, 0.7431578947368421, 0.748421052631579, 0.775]",0.8410324094442,0.5043766312196414,0.5783319412957881,0.5100809222907441
youtube,21,0.8209331651954602,0.872,0.908,"[0.676, 0.808, 0.78, 0.832, 0.784, 0.812, 0.836, 0.88, 0.832, 0.86, 0.82]",0.8684759916492694,0.5815164938763736,0.7070063694267515,0.5585103522708809
basketball,22,0.6335002782415137,0.6849427168576104,0.955810147299509,"[0.7414075286415712, 0.6702127659574468, 0.5531914893617021, 0.5671031096563012, 0.5114566284779051, 0.4967266775777414, 0.4533551554828151, 0.37315875613747956, 0.28805237315875615, 0.3739770867430442, 0.10065466448445172]",0.3383838383838384,0.29816464254781055,0.6401502219187436,0.47941517620422003
cdr,22,0.6491103202846975,0.6137384977530495,0.6894928311577145,"[0.5471859619088381, 0.5739353734217847, 0.5538198159640488, 0.5946929167558314, 0.5985448320136957, 0.5925529638347956, 0.5931949497111063, 0.6053926813610101, 0.6113845495399102, 0.6096725872030815, 0.6051786860689065]",0.7978003384094755,0.37702895802402864,0.5928123969666996,0.37059550863060925
census,22,0.6116620388734629,0.6207235427799275,0.8310300350101345,"[0.603648424543947, 0.6126159326822677, 0.6066580676862601, 0.597751980836558, 0.6056139057797433, 0.5965235550641852, 0.6146428352066826, 0.6183281125238007, 0.6147656777839199, 0.611878877218844, 0.6160555248449112]",0.6868924889543446,0.776232884207681,0.4584092289010322,0.7854811006405473
commercial,22,0.8783720567597069,0.8944770544290288,0.9549092849519744,"[0.7125133404482391, 0.7550693703308431, 0.7682764140875133, 0.801093916755603, 0.8496531483457844, 0.875667022411953, 0.8759338313767343, 0.8723319103521878, 0.906350053361793, 0.9044823906083245, 0.9330309498399146]",0.9803488425606333,0.7897096970760175,0.6639899380804953,0.7888403523451745
imdb,22,0.6939,0.7264,0.7708,"[0.6612, 0.6484, 0.6648, 0.6952, 0.7056, 0.696, 0.7268, 0.7296, 0.7372, 0.7368, 0.742]",0.8039714867617108,0.4218191127519982,0.6655052264808362,0.37579024730829114
